,company,count,time
25,mattel,3,17-04-24T14:49:00Z
22,mattel,3,17-04-24T14:50:00Z
24,mattel,1,17-04-24T14:51:00Z
24,mattel,1,17-04-24T14:52:00Z
18,mattel,1,17-04-24T14:53:00Z
21,mattel,3,17-04-24T14:55:00Z
23,mattel,2,17-04-24T14:56:00Z
20,mattel,2,17-04-24T14:59:00Z
21,mattel,2,17-04-24T15:00:00Z
22,mattel,6,17-04-24T15:01:00Z
23,mattel,9,17-04-24T15:02:00Z
24,mattel,11,17-04-24T15:03:00Z
27,mattel,7,17-04-24T15:04:00Z
22,mattel,6,17-04-24T15:05:00Z
21,mattel,8,17-04-24T15:06:00Z
18,mattel,3,17-04-24T15:07:00Z
25,mattel,2,17-04-24T15:08:00Z
23,mattel,1,17-04-24T15:09:00Z
22,mattel,1,17-04-24T15:10:00Z
25,mattel,2,17-04-24T15:11:00Z
19,mattel,2,17-04-24T15:12:00Z
18,mattel,2,17-04-24T15:13:00Z
21,mattel,3,17-04-24T15:14:00Z
23,mattel,2,17-04-24T15:16:00Z
22,mattel,2,17-04-24T15:17:00Z
18,mattel,4,17-04-24T15:19:00Z
20,mattel,3,17-04-24T15:20:00Z
23,mattel,3,17-04-24T15:21:00Z
23,mattel,2,17-04-24T15:22:00Z
17,mattel,4,17-04-24T15:24:00Z
22,mattel,4,17-04-24T15:26:00Z
21,mattel,1,17-04-24T15:27:00Z
19,mattel,2,17-04-24T15:28:00Z
17,mattel,1,17-04-24T15:29:00Z
22,mattel,1,17-04-24T15:30:00Z
23,mattel,2,17-04-24T15:32:00Z
18,mattel,2,17-04-24T15:33:00Z
24,mattel,1,17-04-24T15:34:00Z
21,mattel,2,17-04-24T15:36:00Z
27,mattel,3,17-04-24T15:37:00Z
22,mattel,1,17-04-24T15:38:00Z
19,mattel,4,17-04-24T15:39:00Z
24,mattel,3,17-04-24T15:40:00Z
19,mattel,6,17-04-24T15:41:00Z
23,mattel,1,17-04-24T15:42:00Z
16,mattel,1,17-04-24T15:43:00Z
17,mattel,1,17-04-24T15:44:00Z
22,mattel,5,17-04-24T15:48:00Z
24,mattel,2,17-04-24T15:50:00Z
19,mattel,1,17-04-24T15:51:00Z
24,mattel,1,17-04-24T15:53:00Z
20,mattel,1,17-04-24T15:54:00Z
17,mattel,1,17-04-24T15:55:00Z
20,mattel,2,17-04-24T15:56:00Z
19,mattel,3,17-04-24T15:57:00Z
19,mattel,2,17-04-24T15:59:00Z
19,mattel,1,17-04-24T16:00:00Z
28,mattel,3,17-04-24T16:01:00Z
21,mattel,1,17-04-24T16:02:00Z
24,mattel,1,17-04-24T16:03:00Z
23,mattel,2,17-04-24T16:06:00Z
24,mattel,1,17-04-24T16:07:00Z
20,mattel,3,17-04-24T16:09:00Z
18,mattel,2,17-04-24T16:10:00Z
17,mattel,1,17-04-24T16:13:00Z
22,mattel,7,17-04-24T16:14:00Z
21,mattel,1,17-04-24T16:16:00Z
20,mattel,2,17-04-24T16:17:00Z
23,mattel,1,17-04-24T16:18:00Z
22,mattel,2,17-04-24T16:21:00Z
18,mattel,2,17-04-24T16:22:00Z
20,mattel,2,17-04-24T16:23:00Z
23,mattel,1,17-04-24T16:24:00Z
20,mattel,1,17-04-24T16:25:00Z
23,mattel,2,17-04-24T16:28:00Z
21,mattel,2,17-04-24T16:29:00Z
20,mattel,2,17-04-24T16:30:00Z
23,mattel,1,17-04-24T16:31:00Z
25,mattel,3,17-04-24T16:32:00Z
25,mattel,5,17-04-24T16:33:00Z
21,mattel,1,17-04-24T16:35:00Z
19,mattel,3,17-04-24T16:36:00Z
18,mattel,9,17-04-24T16:38:00Z
18,mattel,5,17-04-24T16:39:00Z
24,mattel,6,17-04-24T16:40:00Z
22,mattel,2,17-04-24T16:42:00Z
20,mattel,3,17-04-24T16:43:00Z
22,mattel,2,17-04-24T16:44:00Z
20,mattel,4,17-04-24T16:45:00Z
23,mattel,5,17-04-24T16:46:00Z
25,mattel,2,17-04-24T16:49:00Z
23,mattel,3,17-04-24T16:50:00Z
26,mattel,1,17-04-24T16:51:00Z
20,mattel,2,17-04-24T16:52:00Z
18,mattel,1,17-04-24T16:53:00Z
15,mattel,1,17-04-24T16:54:00Z
21,mattel,2,17-04-24T16:55:00Z
25,mattel,2,17-04-24T16:56:00Z
21,mattel,4,17-04-24T16:57:00Z
25,mattel,11,17-04-24T16:58:00Z
21,mattel,1,17-04-24T16:59:00Z
27,mattel,3,17-04-24T17:01:00Z
24,mattel,1,17-04-24T17:02:00Z
26,mattel,4,17-04-24T17:03:00Z
21,mattel,2,17-04-24T18:30:00Z
22,mattel,4,17-04-24T18:31:00Z
18,mattel,2,17-04-24T18:33:00Z
22,mattel,1,17-04-24T18:34:00Z
22,mattel,3,17-04-24T18:35:00Z
17,mattel,4,17-04-24T18:38:00Z
19,mattel,5,17-04-24T18:39:00Z
7,mattel,1,17-04-24T18:40:00Z
11,mattel,3,17-04-24T18:41:00Z
21,mattel,2,17-04-24T18:42:00Z
18,mattel,1,17-04-24T18:43:00Z
17,mattel,5,17-04-24T18:44:00Z
22,mattel,5,17-04-24T18:45:00Z
19,mattel,1,17-04-24T18:46:00Z
